movie_id,movie_cname,movie_year,movie_vote,movie_score,info_link,category,country,comment,evaluation,actors,director,movieWatched,movieWanttw,movieSummary
1300161,情迷六月花,1990-09-28,24280,7.6,https:\/\/movie.douban.com\/subject\/1300161\/,"剧情,传记,情色",美国,6748,24280,弗莱德·沃德 乌玛·瑟曼 玛丽亚·德·梅黛洛 理查德·E·格兰特 凯文·史派西 让-菲利普·艾科菲 胡安·路易斯·布努埃尔 费奥多尔·阿特金 阿尔蒂斯·德·彭居埃恩 皮埃尔·埃泰 Jean-Marc Cozic 安妮·弗拉泰利尼 碧姬·莱尔 加里·奥德曼 ,菲利普·考夫曼 ,34137,52406,阿娜伊丝•宁（Maria de Medeiros玛丽亚•德•梅黛洛 饰），银行家雨果（Richard E. Grant 饰）的妻子，一个外表雍容却沉迷于D. H. 劳伦斯文字的野性女子。在丈夫的介绍下，阿娜伊丝结识了外表颓废粗糙的小说家亨利•米勒（Fred Ward弗雷德•沃德 饰），她迷上了眼前这个睿智的男子，继而又为亨利的妻子琼（Uma Thurman 乌玛•瑟曼 饰）所吸引。
1302369,活色生香,1997-10-29,23888,7.6,https:\/\/movie.douban.com\/subject\/1302369\/,"剧情,爱情,惊悚,情色","西班牙,法国",6534,23888,哈维尔·巴登 弗朗西斯卡·内莉 利贝托·拉巴尔 安吉拉·莫利纳 何塞·桑乔 佩内洛普·克鲁兹 碧拉尔·巴登 亚历克斯·安克吕罗 马里奥拉·福恩特斯 马蒂亚斯·普拉茨 ,佩德罗·阿莫多瓦 ,33475,42400,1970年，平安夜。妓女伊莎贝尔（佩内洛普•克鲁兹 Penélope Cruz 饰）临盆在即，情急之下，老鸨舍命拦车，结果她在车上产下一子，取名维克多。20年后，维克多爱上了跟他有染的女孩艾莲娜，但约会却被放鸽子。气愤的维克多登门造访，被犯毒瘾的艾莲娜以枪相逼。两人僵持时，警察桑丘和大卫（贾维尔•巴登 Javier Bardem 饰）刚好经过。此前，醉酒驾车的桑丘正在跟同事倾诉老婆偷情之事。在对抗中，大卫被维克多射伤导致下肢瘫痪，后者因此锒铛入狱。6年后，入狱期满的维克多在电视中看到了残疾运动员大卫，后者代表西班牙队参加92年巴塞罗那残奥会，并赢得了篮球金牌。维克多要找大卫复仇，却跟大卫妻子成了同事，这阴错阳差的背后竟隐藏着惊人的秘密……
3431336,罗马的房子,2010-04-24,43833,7.5,https:\/\/movie.douban.com\/subject\/3431336\/,"剧情,情色,同性",西班牙,13787,43833,埃伦娜·安纳亚 娜塔莎·亚罗温科 恩里克·洛维索 纳瓦·尼姆利 ,胡里奥·密谭 ,56301,61061,影片上翻拍自一部智利2005年的电影《在床上》，但是导演将原片中的一男一女的结构变成了两个女孩的相遇。
1303333,你妈妈也一样,2001-06-08,19530,7.6,https:\/\/movie.douban.com\/subject\/1303333\/,"剧情,情色",墨西哥,6042,19530,盖尔·加西亚·贝纳尔 迭戈·卢纳 玛丽维尔·贝尔杜 丹尼尔·希梅内斯·卡乔 安娜·洛佩斯·梅尔卡多 贝罗尼卡·兰格 玛丽亚·亚拉 阿图罗·里奥斯 安德烈·阿尔梅达 戴安娜·布拉荞 埃米利洛·艾切瓦利亚 Marta Aura 梅拉·萨布罗 豪尔赫·维尔加拉 ,阿方索·卡隆 ,25168,37240,出身标准富有阶级家庭的墨西哥青年胡里奥（Gael García Bernal 饰）与德诺（Diego Luna 饰）是一对儿死党，他们各自精力旺盛的女友结伴出国旅行，丢下两人为消磨漫长的无聊暑假犯愁。在德诺家举办的一次总统也亲临现场的宴会上，两人结识了德诺表哥的西班牙妻子露莎，并向她兜售通往传说中号称“天堂之门”的海滩之旅。一别多日，露莎惊闻丈夫出轨伤心欲绝，遂致电德诺要求参加海滩之旅。三人马上出发，于路露莎同两位大男孩无话不谈，并先后与德诺、胡里奥发生了关系，这让德诺与胡里奥的友情产生了裂痕，他们发现女友曾经同对方偷情后愤怒不已，但还是一同到达了天堂之门。这个夏天过后，一些关于青春的记忆永远留在了那片海滩上……
1302303,原罪,2001-07-11,73216,7.4,https:\/\/movie.douban.com\/subject\/1302303\/,"剧情,爱情,悬疑,情色","法国,美国",0,0,x,x,103887,57924,在十九世纪的古巴，当地咖啡业富商路易斯（安东尼奥•班德拉斯 饰）要迎娶一个邮购新娘。路易斯从未见过这名美国女子茱莉亚（安吉丽娜•朱丽 饰），当他在码头首次见到这位妻子的时候，茱莉亚的美貌令他倾心。但他不知道这位美丽新娘满脑诡计。
1302698,蜜桃成熟时,1993-04-17,33210,7.4,https:\/\/movie.douban.com\/subject\/1302698\/,"爱情,情色",中国香港,0,0,x,x,0,0,null
1294315,捆着我，绑着我,1990-01-22,25346,7.5,https:\/\/movie.douban.com\/subject\/1294315\/,"剧情,喜剧,爱情,犯罪,情色",西班牙,7521,25346,维多利亚·阿夫里尔 安东尼奥·班德拉斯 洛莱斯·莱昂 玛丽亚·巴兰科 萝西·德·帕尔马 胡丽叶塔·塞拉诺 弗朗西斯科·拉瓦尔 Lola Cardona 埃米利亚诺·雷东多 José María Tasso 马努埃尔·班德拉 Juana Cordero Francisca Caballero Malena Gracia 阿古斯丁·阿莫多瓦 卡洛斯·加西亚·坎贝罗 ,佩德罗·阿莫多瓦 ,34965,36906,自三岁开始便在孤儿院生活的里奇（安东尼奥•班德拉斯），20几年来因为一直被困在精神病院和疗养院中，对外面的世界一无所知，十分单纯、直接、鲁莽。
1308854,撒玛利亚女孩,2004-03-05,48461,7.4,https:\/\/movie.douban.com\/subject\/1308854\/,"剧情,犯罪,情色,家庭",韩国,10508,48461,韩业云 郭智敏 李挚 郑仁基 吴龙 金贵先 ,金基德 ,95646,42954,少女倚隽（郭智敏 饰）和洁蓉（韩业云 饰）梦想着去欧洲旅行，为了筹得费用，她们决定由洁蓉援助交际出卖肉体，而倚隽为她招揽生意打理钱财。越来越多的男人宣泄他们的欲望，两个女孩子离梦想里的欧洲越来越近。一次警方突然到旅馆搜查卖淫，脱逃的洁蓉从窗口跳下，受了重伤。倚隽背着她到医院 ，洁蓉渴求倚隽带她心爱的男人来见最后一面。男子答应去见洁蓉，却提出要和倚隽性交。清纯的倚隽不能接受这般惊诧的想法，但为了好友，她最终献出了自己的身体。
1292965,不羁夜,1997-09-11,23204,7.5,https:\/\/movie.douban.com\/subject\/1292965\/,"剧情,情色",美国,7062,23204,马克·沃尔伯格 路易斯·古兹曼 伯特·雷诺兹 朱丽安·摩尔 约翰·C·赖利 妮可·阿丽·帕克 唐·钱德尔 海瑟·格拉汉姆 威廉姆·H·梅西 尼娜·哈特利 乔安娜·格里森 Michael Stein 卡伊·伦诺克斯 劳蕾尔·霍勒曼 Jason Andrews 罗伯特·雷吉利 Lil&#39; Cinderella 格雷格·劳伦 瑞奇·杰 菲利普·塞默·霍夫曼 杰克·华莱士 杰米琳·利普曼 梅洛拉·沃尔特斯 乔·布里昂 迈克尔-杰斯 菲利普·贝克·霍尔 汤姆·伦克 Lexi Leigh Laura Gronewold 托马斯·简 托尼·特德斯奇 迈克尔·潘 Don Amendolia Summer Cummings 斯凯·布鲁 罗伯特·唐尼 维罗妮卡·哈特 杰克·雷利 约翰·多伊 珊农·罗伊 麦克·冈瑟 阿兰·格拉夫 阿尔弗雷德·莫里纳 Israel Juarbe 安妮·弗莱彻 Scott Fowler Eddie Garcia 塞巴斯蒂安·拉·考斯 黛安·米佐塔 迈克尔·包豪斯 Grace Bustos Tyrone D. Dixon Sal Sodano Sean Welch ,保罗·托马斯·安德森 ,30246,37976,故事发生在上世纪70年代，17岁的夜店服务生艾迪（马克·沃尔伯格 Mark Wahlberg 饰）天生拥有巨大的秘密武器，一次偶然机会，他被色情片导演杰克（伯特·雷诺兹 Burt Reynolds 饰）看中。于是，艾迪改艺名为德克，在杰克的栽培下在色情电影界大放异彩，成 了该行业的天皇巨星。因为所拍影片都很卖座，杰克和德克名利双收，过着豪华无度的生活。然而进入80年代以后，色情电影工业发生了重大变化，过去辉煌的历史一去不返，德克和杰克这对色情电影业的最佳拍档也分道扬镳……
2043126,性工作者十日谈,2007-05-17,23020,7.4,https:\/\/movie.douban.com\/subject\/2043126\/,"剧情,情色",中国香港,0,0,x,x,0,0,null
5339111,好色一代男,1991-01-18,5520,8.1,https:\/\/movie.douban.com\/subject\/5339111\/,"剧情,爱情,动画,情色",日本,0,0,x,x,0,0,null
1308567,失乐园,1997-05-10,38305,7.4,https:\/\/movie.douban.com\/subject\/1308567\/,"剧情,爱情,情色",日本,10190,38305,役所广司 黑木瞳 寺尾聪 柴俊夫 星野知子 木村佳乃 小坂一也 速水典子 原千晶 村上淳 ,森田芳光 ,53412,48527,久木祥一郎（役所广司饰）是一家出版社的高级编辑，妻子久木文枝（星野知子饰）做设计陶制品，已成年的女儿在医院工作，很少回家。祥一朗感到家庭生活乏味，夫妻间总是客客气气。
1305279,色即是空,2002-12-13,118307,7.3,https:\/\/movie.douban.com\/subject\/1305279\/,"喜剧,爱情,情色",韩国,0,0,x,x,187111,55421,服完兵役的高龄大学生恩植（任昌丁饰）就读于法律系，校园里满是对性充满好奇的年轻男女。可惜外表憨直的他没有什么女人缘，脑筋也是不大好使。一次偶然机会，恩植认识了学校健身俱乐部的头牌队员、校花级美女银孝（河智苑饰），他立马被对方的美貌性感吸引。恩植想尽办法接进银孝，博取好感，却都以失败告终，甚至引发许多误会，比如在公车上，他被银孝当成色狼一脚踢中要害。
1294853,色戒,2002-04-30,18506,7.5,https:\/\/movie.douban.com\/subject\/1294853\/,"剧情,爱情,情色","意大利,法国,印度,德国,瑞士",4386,18506,古桑 钟丽缇 Neelesha BaVora Jampa Kalsang Tamang 李天烨 ,宾·纳伦 ,27367,30360,《色戒》由印裔法国籍导演宾纳伦（PAN NALIN）执导，筹备七年之久，远赴印度与西藏接壤的喜玛拉雅山区实地拍摄，摄制优美壮阔的场面，更深入边境禁地，揭开苦行僧人的神秘面纱。
1291873,爱你九周半,1986-02-21,30399,7.4,https:\/\/movie.douban.com\/subject\/1291873\/,"剧情,爱情,情色",美国,0,0,x,x,0,0,null
5360890,羞耻,2011-09-04,95377,7.3,https:\/\/movie.douban.com\/subject\/5360890\/,"剧情,情色",英国,32388,95377,迈克尔·法斯宾德 凯瑞·穆里根 妮可·贝哈瑞 露西·沃特斯 詹姆斯·戴尔 亚历克斯·马内塔 汉娜·韦尔 玛丽-安格·拉米雷斯 伊丽莎白·马苏茨 玛尔塔·米兰斯 罗伯特·蒙塔诺 艾米·哈格里夫斯 ,史蒂夫·麦奎因 ,122809,89669,布兰顿（迈克尔·法斯宾德 Michael Fassbender 饰）是纽约衣着光鲜的白领。他酷爱成人电影，习惯自慰，并寻花问柳。不过，他与妹妹希西（凯瑞•穆里根 Carey Mulligan 饰）的关系却忽冷忽热。希西总给他电话留言，他却总是避之不及。然而，当希西搬来与他同住 ，他又表现出特别的关心。布兰顿和上司一同去听希西的演唱，结果上司被她的风姿所打动，而他却沉浸在她的歌声中潸然泪下。在妹妹面前，布兰顿表现的无所谓，而上司却大胆追求。这令布兰顿极为羞耻。某日，上司在与家人视频通话后，开始斥责布兰顿往电脑硬盘塞满了成人电影，称之为耻辱。气急败坏的布兰顿却对妹妹发火，令她十分伤心。布兰顿曾约会公司的黑人女秘书，却发现自己真正难以割舍的不是性瘾，而是心中惦念的兄妹之情……
25947154,爱的那点性事,2014-09-25,25656,7.4,https:\/\/movie.douban.com\/subject\/25947154\/,"喜剧,爱情,情色",澳大利亚,9292,25656,博亚娜·诺瓦科维奇 约什·劳森 达蒙·海瑞曼 凯特·马尔瓦尼 凯特·波克斯 帕特里克·布拉莫尔 丽萨·麦坤 尔琳·詹姆斯 TJ·鲍尔 金·吉尔 拉黑·休姆 Zoe Carides 塔斯尼姆·罗克 本·劳森 Matt Reeder 马修·桑德兰 Stephen James King 马特·詹姆斯 ,约什·劳森 ,31029,38762,一部关于爱情、性..欲、关系等多元素喜剧电影。影片充满了澳式幽默，把一个严重幻想症的女人，一堆面临困扰的夫妻等等一些角色巧妙地联系到一起。
1307427,泳池情杀案,2003-05-21,24243,7.4,https:\/\/movie.douban.com\/subject\/1307427\/,"剧情,犯罪,悬疑,情色","法国,英国",8269,24243,夏洛特·兰普林 露德温·塞尼耶 查尔斯·丹斯 让-玛丽·拉穆尔 米歇尔·富 让-克劳德·莱卡斯 艾米丽·加瓦·卡恩 Frances Cuka ,弗朗索瓦·欧容 ,30896,29067,早已功成名就的女性神秘小说家莎拉•莫顿（Charlotte Rampling 夏洛特•汉普林 饰）却为新作烦恼不已，在出版商约翰•布兰德（Charles Dance 查理士•当斯 饰）的建议下，她来到约翰的家乡别墅，一面休养，一面寻找灵感。乡间的悠哉生活使莎拉从久居伦敦的疲惫中解脱出来，尽情享受着难得的休闲时光。
1305088,漂流欲室,2000-04-22,44151,7.3,https:\/\/movie.douban.com\/subject\/1305088\/,"剧情,惊悚,情色",韩国,0,0,x,x,0,0,null
1296206,雏妓,1998-10-31,14336,7.5,https:\/\/movie.douban.com\/subject\/1296206\/,"剧情,情色",韩国,0,0,x,x,0,0,null
21339377,湖畔的陌生人,2013-05-17,19752,7.4,https:\/\/movie.douban.com\/subject\/21339377\/,"剧情,情色,同性",法国,7623,19752,皮埃尔·德隆尚 克里斯多夫·帕欧 帕特里克·德阿萨姆曹 杰罗姆·察帕特 马蒂厄·佛菲马 吉尔伯特·特拉尼亚 阿兰·吉罗迪 ,阿兰·吉罗迪 ,24406,37470,炎热的夏天，在以男性“钓鱼”著称的湖畔度假胜地， 平静湛蓝的湖水下暗潮涌动。英俊的中年男子弗兰克（Pierre Deladonchamps 饰）周旋于两个男人之间：肥胖风趣的亨利（Patrick d'Assumçao 饰）让他感到非常投缘，两人建立起无话不谈的友谊；美如雕像的迈克尔（Christophe Paou 饰） 让他一见倾心，两人发生肉体上的澎湃激情。然而在连场激战后弗兰克逐渐发现迈克尔神秘而危险的一面，湖畔的一桩凶杀案更让一切变得扑朔迷离。弗兰克无法抵挡迈克尔的吸引，其实早已投入感情的亨利也被卷入其中。究竟该就此抽身，还是放纵欲望铤而走险？
1300605,烈火情人,1992-12-02,33937,7.3,https:\/\/movie.douban.com\/subject\/1300605\/,"剧情,爱情,情色","英国,法国",11545,33937,杰瑞米·艾恩斯 朱丽叶·比诺什 米兰达·理查森 鲁珀特·格雷夫斯 伊安·邦纳 彼得·斯特曼 婕玛·克拉克 朱利安·费罗斯 莱斯莉·卡伦 托尼·道尔 雷·葛拉维 苏珊·恩格尔 大卫·休里斯 本杰明·惠特罗 ,路易·马勒 ,45315,63504,即将入职的内阁部长史蒂夫（杰瑞米•艾恩斯 Jeremy Irons 饰）同妻子英格丽、儿子马丁（拉珀特•格雷夫斯 Rupert Graves 饰）平静安逸地生活着。安娜（朱丽叶•比诺什 Juliette Binoche 饰）的出现像是一股汹涌的暗流冲撞着这个看似完满的家庭。安娜是儿子的女朋友，却背地里与史蒂夫展开了一段热烈浪漫的关系。安娜曾经在青春期里与哥哥的畸恋记忆一直影响着她，这使她一面寻找各种机会和史蒂夫约会，一面又能泰若自然的面对马丁，而当史蒂夫提出要抛弃家庭与她厮守时安娜却冷静地拒绝。某日马丁开门见到二人相会的情景，震惊和痛苦使他不慎跌下楼梯，史蒂夫匆忙下楼抱着死去的儿子，安娜此时却无声地离开，只留下身后中年男人无法重建的坍塌生活。
26689198,同船爱歌,2016-02-15,12680,7.5,https:\/\/movie.douban.com\/subject\/26689198\/,"剧情,情色,同性",法国,4715,12680,杰弗瑞·古艾 弗朗索瓦·纳伯 Mario Fanfani Bastien Gabriel Miguel Ferreira Jeffry Kaplow ,奥利维耶·杜卡斯泰尔 雅克·玛尔提诺 ,16050,21835,西奥和雨果在肉欲横陈的性爱夜店裡天雷勾动地火，汗水淋漓交缠过后，他们心旷神怡地携手离开，正当骑车徜徉在凌晨的空旷大街上时，残酷的真相却顿时将他们拉回现实，但也为他们的关係开启另一扇窗。在震撼心灵平复后，两人才在随意交谈中逐渐认识彼此，黎明破晓前的短短90多分钟内，他们能否缔造一夜情的完美结局？
30405087,火口的两人,2019-08-23,70990,7.2,https:\/\/movie.douban.com\/subject\/30405087\/,"爱情,情色",日本,0,0,x,x,0,0,null
1302036,风月奇谭,1972-11-16,6434,7.5,https:\/\/movie.douban.com\/subject\/1302036\/,"喜剧,情色",中国香港,2065,6434,王琛 刘午琪 贝蒂 田青 夏雯 林玑 王侠 姜南 李允中 刘丹 欧阳莎菲 井淼 王莱 卢苇 王憾尘 李昆 江玲 林伟图 宗华 张照 张石庵 陈濠 张作舟 钱似莺 金军 金天柱 朱由高 冯敬文 郝履仁 黄公武 葛萍 李文洲 李文泰 吕红 白妤 西瓜刨 司马华龙 曾楚霖 王国辉 王月汀 齐琳 顾占熊 尔峰 闵敏 ,李翰祥 ,8334,11063,全片由三段故事组成：《捉奸记》瓷器行老板娘（夏雯 饰）与街对面铁匠铺的王大锤勾搭成奸。所谓常在河边走，哪有不湿鞋的。两人的奸情最终为瓷器行老板得知，老板连同老婆娘家的哥哥一起赶来捉奸，结果反被老婆和王大锤暗算。他不仅带了绿帽子，还吃了官司挨板子；《畸婚记》二十多岁的大姑娘嫁给年方十岁的小公子哥，正值情欲旺盛的少女怎可委身于一个小孩子？新婚当夜，她和表哥上演了一出偷梁换柱；《偷情记》当铺老板（李昆 饰）“做事果断快捷”，这可气坏了正处于如狼似虎年纪的老婆，每当丈夫酣然入睡时，老板娘便扯动脚趾上的红绳，引来情夫公然偷情。
3040418,反基督者,2009-05-18,24982,7.3,https:\/\/movie.douban.com\/subject\/3040418\/,"剧情,惊悚,情色","丹麦,德国,法国,瑞典,意大利,波兰",9641,24982,威廉·达福 夏洛特·甘斯布 Storm Acheche Sahlstrøm ,拉斯·冯·提尔 ,33208,39937,在充满狂乱且略带忧伤的夜晚，一对夫妇痛失可爱的幼子尼克。这件事给他们以莫大的打击，也让这段原本便矛盾暗生的婚姻走向崩溃边缘。妻子（夏洛特•甘斯布 Charlotte Gainsbourg 饰）久久沉浸悲痛中无法自拔，身为心理咨询师丈夫（威廉•达福 Willem Dafoe 饰）一方面希望弥合破裂的婚姻，另一方面试图通过心理疏导让妻子忘记过去。最终，他们决定前往位于伊登（Eden）森林的小木屋中缓释心情。此前一年，女人曾带着尼克在此撰写一篇关于基督和反女性的论文，过往的回忆让重蹈此地的她紧张慌乱。心理治疗在焦灼烦躁的情绪中进行，夫妻俩没有找到渴望已久的光明，反而堕入更加无边的黑暗之中……
